Id,Source,Status (leads),Acquisition Campaign,City,Use Case,Status (offers),Price,Pain,Has_discount_code,Is_in_leads,created_days_leads,created_days_offers
k0o2shhh,Outbound,Qualified,N/A,Chicago,Educational Seminars,Closed Lost,324.0,financial control,False,True,366.0,456
k11war7k,Inbound,Qualified,N/A,Jacksonville,Corporate Events,Closed Won,240.0,operations,True,True,288.0,294
k16c68zj,Inbound,Qualified,N/A,N/A,Sports Events,Closed Won,360.0,operations,True,True,469.0,721
k1m8r49f,Outbound,Qualified,VirtualMeetups,Chicago,Corporate Events,Closed Won,576.0,quality of delivery,True,True,681.0,681
k1r5wyhz,N/A,N/A,N/A,N/A,Educational Seminars,Closed Won,120.0,operations,True,False,-1000.0,659
k27783bt,Inbound,Qualified,N/A,San Francisco,Corporate Events,Closed Lost,360.0,operations,True,True,217.0,309
k2bn1nc9,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,576.0,quality of delivery,True,False,-1000.0,212
k2xakx1m,Inbound,Qualified,VirtualMeetups,N/A,Corporate Events,Checkbox,768.0,operations,True,True,657.0,657
k30lbngn,Inbound,Qualified,N/A,San Diego,Corporate Events,Closed Lost,200.0,N/A,True,True,169.0,169
k32k8l48,Inbound,Qualified,N/A,San Jose,Sports Events,Closed Won,768.0,financial control,True,True,263.0,350
k33775h3,Outbound,Qualified,TradeShow 7,San Francisco,Educational Seminars,Closed Lost,200.0,operations,False,True,556.0,588
k38wdh4b,Inbound,Qualified,EducationExpo 2,San Jose,Educational Seminars,Closed Lost,360.0,operations,True,True,624.0,628
k3cu5zze,Inbound,Qualified,N/A,Chicago,Corporate Events,Closed Won,240.0,operations,True,True,181.0,181
k3cz9vdf,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,300.0,operations,True,False,-1000.0,386
k3pc5brm,Inbound,Qualified,N/A,San Diego,Corporate Events,Closed Won,150.0,operations,True,True,95.0,125
k3q8e5ky,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,360.0,quality of delivery,True,False,-1000.0,569
k45nm02q,Outbound,Qualified,N/A,N/A,Corporate Events,Closed Won,768.0,operations,True,True,523.0,523
k4bwm2mn,Inbound,Qualified,N/A,Chicago,Sports Events,Closed Lost,768.0,operations,True,True,392.0,451
k4hgn1m6,Outbound,Qualified,N/A,San Francisco,Educational Seminars,Closed Won,360.0,operations,True,True,462.0,462
k504ynac,Outbound,Qualified,VirtualMeetups,N/A,Corporate Events,Closed Lost,240.0,operations,True,True,649.0,650
k51vqc3w,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,576.0,operations,True,False,-1000.0,232
k57b2azl,Inbound,Qualified,N/A,San Francisco,Corporate Events,Closed Won,576.0,financial control,True,True,682.0,687
k5cocqoi,Outbound,Qualified,VirtualMeetups,N/A,Corporate Events,Demo 1,300.0,financial control,True,True,401.0,708
k5ytrhtg,Outbound,Qualified,EducationExpo 6,San Diego,Educational Seminars,Demo 1,300.0,operations,True,True,756.0,785
k60rabzo,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,768.0,operations,True,False,-1000.0,342
k61z4d38,Inbound,Qualified,N/A,N/A,Educational Seminars,Closed Lost,768.0,operations,True,True,665.0,665
k686iwe3,Inbound,Qualified,N/A,Chicago,Corporate Events,Closed Won,240.0,financial control,True,True,477.0,477
k6d5wfrj,Inbound,Qualified,N/A,Chicago,Corporate Events,Closed Lost,324.0,operations,False,True,289.0,292
k6o38z4m,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,150.0,financial control,True,False,-1000.0,611
k73xvzy4,Outbound,Qualified,EducationExpo 2,Jacksonville,Educational Seminars,Closed Won,360.0,operations,True,True,549.0,611
k7xzgjrq,Outbound,Qualified,N/A,N/A,Educational Seminars,Closed Lost,200.0,operations,False,True,488.0,519
k7zlnctd,Inbound,Qualified,N/A,Chicago,Educational Seminars,Closed Won,600.0,N/A,False,True,695.0,565
k85l8pxd,N/A,N/A,N/A,N/A,Educational Seminars,Closed Won,120.0,operations,True,False,-1000.0,519
k8d3vs1q,Inbound,Qualified,TradeShow 5,N/A,Corporate Events,Negotiation,360.0,financial control,True,True,601.0,368
k8sxunye,Outbound,Qualified,N/A,N/A,Sports Events,Closed Lost,360.0,financial control,False,True,468.0,395
k8wd57sm,Inbound,Qualified,N/A,N/A,Educational Seminars,Closed Lost,768.0,financial control,True,True,378.0,378
k8wkyf0j,Outbound,Qualified,Follow-up: digital guide,Washington,Sports Events,Closed Won,600.0,operations,True,True,697.0,561
k8xim15f,Inbound,Qualified,N/A,Austin,Educational Seminars,Closed Lost,960.0,operations,True,True,480.0,541
k970vjba,Outbound,Qualified,N/A,N/A,Educational Seminars,Closed Won,960.0,quality of delivery,True,True,527.0,527
k9fq6eyw,Outbound,Qualified,N/A,Indianapolis,Corporate Events,Closed Lost,0.0,operations,False,True,538.0,547
k9mje95k,Inbound,Qualified,N/A,Houston,Sports Events,Closed Lost,200.0,operations,True,True,335.0,188
ka9gucrg,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,240.0,N/A,True,False,-1000.0,580
kb1zunj4,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Won,768.0,N/A,True,True,65.0,157
kb8r8dr0,N/A,N/A,N/A,N/A,Sports Events,Closed Won,576.0,operations,True,False,-1000.0,551
kbkc3t5l,Inbound,Qualified,N/A,Chicago,Sports Events,Checkbox,300.0,operations,True,True,4.0,280
kbm303yl,N/A,N/A,N/A,N/A,Sports Events,Closed Won,240.0,operations,True,False,-1000.0,34
kbo259so,Outbound,Qualified,VirtualMeetups,Chicago,Corporate Events,Negotiation,0.0,financial control,False,True,663.0,663
kc03kxj2,Inbound,Qualified,N/A,San Francisco,Corporate Events,Closed Lost,200.0,operations,False,True,392.0,420
kcalklfy,Inbound,Qualified,N/A,San Diego,Educational Seminars,Closed Won,1344.0,quality of delivery,True,True,286.0,287
kclqrsi1,Inbound,Qualified,Digital kit 2,N/A,Educational Seminars,Closed Lost,0.0,operations,False,True,649.0,649
kctgey4m,Inbound,Qualified,N/A,Indianapolis,Corporate Events,Closed Lost,1344.0,operations,False,True,90.0,187
kdahq1ul,Inbound,Qualified,N/A,Charlotte,Corporate Events,Closed Won,360.0,operations,True,True,406.0,406
kddcd1mu,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,450.0,operations,True,False,-1000.0,191
kdep0gcz,Inbound,Qualified,N/A,Chicago,Sports Events,Closed Lost,772.0,operations,False,True,189.0,191
kds28kxx,Outbound,Qualified,N/A,San Diego,Educational Seminars,Closed Lost,14876.0,financial control,True,True,697.0,509
kew66a5g,N/A,N/A,N/A,N/A,Educational Seminars,Closed Won,576.0,operations,True,False,-1000.0,582
kexyrj3o,Outbound,Qualified,N/A,N/A,Sports Events,Closed Won,960.0,financial control,True,True,720.0,720
kffj94ea,Inbound,Qualified,N/A,San Francisco,Corporate Events,Closed Won,150.0,operations,True,True,231.0,237
kfi9tr32,Inbound,Qualified,N/A,N/A,Educational Seminars,Closed Lost,768.0,financial control,True,True,201.0,201
kg1b1h0b,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,360.0,operations,True,False,-1000.0,160
kg571tuk,Inbound,Qualified,N/A,Denver,Corporate Events,Closed Lost,768.0,operations,False,True,373.0,378
kgbgszps,N/A,N/A,N/A,N/A,Corporate Events,Checkbox,360.0,quality of delivery,True,False,-1000.0,36
kgbny3jg,Outbound,Qualified,N/A,Charlotte,Corporate Events,Closed Lost,576.0,N/A,False,True,577.0,533
kh857351,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,300.0,financial control,True,False,-1000.0,618
kh8jicpc,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,768.0,operations,True,False,-1000.0,540
kh8w4fvy,Inbound,Qualified,N/A,San Diego,Educational Seminars,Closed Lost,1680.0,quality of delivery,True,True,281.0,282
khbgcdju,Inbound,Qualified,N/A,N/A,Educational Seminars,Closed Won,1500.0,operations,True,True,292.0,296
khcotaae,Outbound,Qualified,Stu Campaign,San Francisco,Corporate Events,Closed Won,360.0,operations,True,True,685.0,999
khl8yuyt,N/A,N/A,N/A,N/A,Sports Events,Closed Won,240.0,financial control,True,False,-1000.0,205
khmt2l87,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,768.0,operations,True,False,-1000.0,265
khpo9ffy,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,324.0,operations,True,False,-1000.0,188
khq8nk7g,Inbound,Qualified,VirtualMeetups,San Jose,Corporate Events,Closed Lost,324.0,N/A,True,True,651.0,652
ki0tu64p,Inbound,Qualified,N/A,Denver,Corporate Events,Closed Won,300.0,financial control,True,True,938.0,969
ki3i8oyd,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,768.0,operations,True,False,-1000.0,372
ki6rw7ew,Inbound,Qualified,N/A,Los Angeles,Corporate Events,Closed Won,600.0,N/A,True,True,456.0,999
kid5ljt9,Inbound,Qualified,N/A,San Francisco,Corporate Events,Closed Won,360.0,time saving,True,True,203.0,205
kid6ya1o,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Won,768.0,operations,True,True,484.0,515
kioqgftm,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,240.0,operations,True,False,-1000.0,424
kivg7hr2,Outbound,Qualified,EducationExpo 2,N/A,Educational Seminars,Closed Won,240.0,financial control,True,True,590.0,594
kj42iikl,Inbound,Qualified,N/A,New York,Corporate Events,Closed Lost,768.0,operations,True,True,294.0,248
kje13ew7,Inbound,Qualified,N/A,New York,Corporate Events,Closed Won,760.0,financial control,True,True,309.0,95
kjeqdbpy,Inbound,Qualified,N/A,Chicago,Corporate Events,Closed Lost,360.0,financial control,True,True,246.0,250
kjhvaa7o,Inbound,Qualified,N/A,Denver,Educational Seminars,Closed Lost,240.0,operations,True,True,582.0,687
kjisr59o,Inbound,Qualified,VirtualMeetups,Chicago,Corporate Events,Closed Won,360.0,financial control,True,True,684.0,684
kjkk5uti,Outbound,Qualified,VirtualMeetups,N/A,Corporate Events,Closed Won,576.0,financial control,True,True,549.0,549
kkciscd3,Inbound,Qualified,Branding book,Charlotte,Sports Events,Demo 1,360.0,operations,False,True,616.0,616
kkdw2ip1,Inbound,Qualified,N/A,San Diego,Sports Events,Closed Won,768.0,operations,True,True,189.0,190
kke1z1pd,N/A,N/A,N/A,N/A,Sports Events,Closed Won,768.0,N/A,True,False,-1000.0,516
klabucpo,Inbound,Qualified,N/A,Charlotte,Corporate Events,Closed Won,960.0,operations,True,True,441.0,441
klaztsc5,N/A,N/A,N/A,N/A,Educational Seminars,Closed Won,1680.0,financial control,True,False,-1000.0,37
kllzqp38,N/A,N/A,N/A,N/A,Sports Events,Closed Won,360.0,operations,True,False,-1000.0,379
kmciito0,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,240.0,operations,True,False,-1000.0,202
kmuuhdu9,Inbound,Qualified,EducationExpo 2,San Francisco,Educational Seminars,Closed Lost,240.0,operations,True,True,487.0,686
kmx2ilv8,Outbound,Qualified,EducationExpo 2,N/A,Educational Seminars,Demo 1,360.0,operations,False,True,626.0,459
kn8sv5r2,Inbound,Qualified,N/A,Chicago,Educational Seminars,Closed Lost,768.0,quality of delivery,True,True,32.0,316
knb0p6u8,Inbound,Qualified,N/A,San Jose,Sports Events,Closed Won,120.0,financial control,True,True,386.0,387
knedtb2n,Outbound,Qualified,N/A,N/A,Educational Seminars,Closed Won,14876.0,quality of delivery,True,True,506.0,509
knjjel23,Outbound,Qualified,N/A,San Diego,Corporate Events,Closed Won,768.0,financial control,True,True,567.0,568
knqp2yf1,Inbound,Qualified,N/A,San Francisco,Corporate Events,Closed Won,240.0,operations,True,True,296.0,296
ko7lxu1t,Inbound,Qualified,N/A,San Francisco,Corporate Events,Closed Won,240.0,operations,True,True,60.0,152
kp47masr,Inbound,Qualified,N/A,Jacksonville,Corporate Events,Closed Lost,300.0,operations,False,True,249.0,279
kpgd79wq,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,576.0,operations,True,False,-1000.0,287
kpjbu5b3,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,960.0,operations,True,False,-1000.0,469
kqdgbdlw,Inbound,Qualified,N/A,N/A,Sports Events,Closed Won,240.0,N/A,True,True,697.0,476
kqlrpbs5,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Won,360.0,quality of delivery,True,True,709.0,719
kqvlbs5o,Inbound,Qualified,N/A,Seattle,Corporate Events,Closed Lost,576.0,operations,False,True,387.0,390
kqw1c7tj,Outbound,Qualified,FestivalFever,San Francisco,Corporate Events,Closed Won,768.0,operations,True,True,609.0,670
kr1la4cg,Inbound,Qualified,N/A,Charlotte,Educational Seminars,Closed Lost,360.0,operations,False,True,476.0,503
kr59qf7x,Outbound,Qualified,N/A,N/A,Educational Seminars,Closed Lost,240.0,operations,False,True,537.0,539
kriy6sw7,Inbound,Qualified,EducationExpo,Philadelphia,Corporate Events,Demo 1,240.0,financial control,True,True,491.0,491
krtk7ze1,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Won,360.0,operations,True,True,295.0,295
ksefxquq,Outbound,Qualified,VirtualMeetups,N/A,Corporate Events,Closed Won,768.0,operations,True,True,671.0,701
ksxhazo2,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Won,1350.0,operations,True,True,380.0,380
kt4l3ueu,Inbound,Qualified,N/A,Chicago,Corporate Events,Closed Won,768.0,financial control,True,True,475.0,476
kt6yyl1v,Outbound,Qualified,TradeShow 5,Indianapolis,Educational Seminars,Closed Won,240.0,N/A,True,True,547.0,547
ktnkbnty,N/A,N/A,N/A,N/A,Educational Seminars,Closed Won,240.0,operations,True,False,-1000.0,323
ktt2yloz,Inbound,Qualified,N/A,Los Angeles,Corporate Events,Negotiation,300.0,operations,False,True,413.0,414
ku0d51zu,Outbound,Qualified,N/A,Seattle,Corporate Events,Closed Lost,300.0,financial control,True,True,370.0,401
ku2wpww5,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Won,120.0,N/A,True,True,938.0,969
ku2z3k5m,Outbound,Qualified,N/A,Jacksonville,Corporate Events,Closed Lost,148762.0,N/A,True,True,516.0,516
ku5hsg15,Inbound,Qualified,N/A,Austin,Corporate Events,Closed Lost,3630.0,operations,False,True,193.0,194
kuauz14x,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Lost,200.0,operations,False,True,533.0,533
kul64bng,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,240.0,operations,True,False,-1000.0,285
kv3n56um,N/A,N/A,N/A,N/A,Sports Events,Closed Lost,324.0,operations,True,False,-1000.0,253
kvm1l1w9,N/A,N/A,N/A,N/A,Educational Seminars,Closed Won,300.0,operations,True,False,-1000.0,679
kvt2gj12,Outbound,Qualified,VirtualMeetups,Chicago,Corporate Events,Closed Won,360.0,N/A,True,True,674.0,678
kw2eweq2,N/A,N/A,N/A,N/A,Sports Events,Closed Won,240.0,N/A,True,False,-1000.0,187
kwec808m,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Lost,768.0,operations,True,True,125.0,217
kwnecica,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,120.0,operations,True,False,-1000.0,720
kws9s0cf,N/A,N/A,N/A,N/A,Sports Events,Closed Won,768.0,financial control,True,False,-1000.0,541
kx2743qe,N/A,N/A,N/A,N/A,Educational Seminars,Closed Won,768.0,financial control,True,False,-1000.0,348
kxw9me3b,Inbound,Qualified,EducationExpo,N/A,Educational Seminars,Checkbox,1008.0,quality of delivery,True,True,675.0,706
kyibon5q,Inbound,Qualified,Event Management Guide,N/A,Corporate Events,Closed Won,300.0,operations,True,True,484.0,684
kysqxhib,Inbound,Qualified,N/A,New York,Sports Events,Closed Won,240.0,operations,True,True,247.0,281
kziev2uh,Outbound,Qualified,VirtualMeetups,N/A,Corporate Events,Closed Lost,324.0,financial control,True,True,566.0,567
kzm5keh9,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Won,768.0,operations,True,True,442.0,442
kzo23wbc,Inbound,Qualified,N/A,Chicago,Corporate Events,Closed Won,600.0,financial control,False,True,37.0,65
kzrfkcyg,Outbound,Qualified,Digital kit 2,Jacksonville,Educational Seminars,Closed Won,1344.0,operations,True,True,370.0,693
l0g1v3p8,Inbound,Qualified,N/A,San Antonio,Corporate Events,Closed Lost,360.0,operations,True,True,285.0,285
l0kpfedg,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,324.0,operations,True,False,-1000.0,166
l0ptydmb,Outbound,Qualified,N/A,N/A,Educational Seminars,Closed Lost,500.0,financial control,False,True,474.0,516
l0wpayur,Inbound,Qualified,N/A,Los Angeles,Corporate Events,Closed Lost,360.0,operations,True,True,281.0,634
l100y560,Inbound,Qualified,FestivalFever,Fort Worth,Sports Events,Closed Lost,200.0,financial control,False,True,550.0,652
l12nzuqj,Inbound,Qualified,N/A,Jacksonville,Corporate Events,Closed Lost,300.0,operations,False,True,623.0,624
l1ud9pyb,Outbound,Qualified,VirtualMeetups,Washington,Corporate Events,Closed Won,324.0,financial control,True,True,756.0,816
l1wcnigu,Inbound,Qualified,N/A,Jacksonville,Corporate Events,Closed Won,240.0,operations,True,True,388.0,390
l23kipsn,Inbound,Qualified,N/A,San Francisco,Corporate Events,Closed Lost,200.0,operations,False,True,264.0,265
l2b0sfrj,N/A,N/A,N/A,N/A,Sports Events,Closed Won,768.0,financial control,True,False,-1000.0,561
l2k1hc4k,Inbound,Qualified,N/A,San Francisco,Corporate Events,Closed Lost,360.0,N/A,False,True,254.0,257
l2nhkznv,Inbound,Qualified,N/A,N/A,Educational Seminars,Closed Lost,300.0,operations,False,True,265.0,348
l2shwnq9,Inbound,Qualified,N/A,Chicago,Corporate Events,Closed Won,324.0,financial control,True,True,440.0,441
l3gf5jpi,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,768.0,operations,True,False,-1000.0,667
l3qr5pv7,Inbound,Qualified,N/A,Los Angeles,Sports Events,Closed Won,120.0,operations,True,True,294.0,483
l483ylvz,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Won,960.0,operations,True,True,569.0,624
l48sn4vo,Inbound,Qualified,N/A,Austin,Sports Events,Closed Lost,200.0,operations,False,True,166.0,166
l4i8sjmq,Inbound,Qualified,N/A,San Francisco,Corporate Events,Closed Lost,450.0,operations,True,True,335.0,188
l4j7i7bu,Inbound,Qualified,N/A,Chicago,Corporate Events,Closed Lost,360.0,financial control,False,True,435.0,498
l4jd1hkn,Inbound,Qualified,N/A,Seattle,Corporate Events,Closed Lost,200.0,operations,False,True,361.0,392
l4n1xlem,Inbound,Qualified,N/A,Dallas,Educational Seminars,Closed Won,300.0,operations,True,True,355.0,359
l4n7uuvm,Inbound,Qualified,N/A,San Diego,Corporate Events,Closed Won,768.0,operations,True,True,538.0,538
l4xmcfuk,Inbound,Qualified,N/A,Chicago,Corporate Events,Closed Won,768.0,operations,True,True,511.0,384
l4zklv8f,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,960.0,operations,True,False,-1000.0,285
l560h6h1,Outbound,Qualified,VirtualMeetups,San Diego,Corporate Events,Closed Won,240.0,N/A,True,True,816.0,846
l5735dl3,Inbound,Qualified,N/A,Chicago,Corporate Events,Closed Won,450.0,operations,True,True,279.0,357
l5akjvkd,Inbound,Qualified,N/A,San Diego,Sports Events,Closed Lost,200.0,operations,False,True,276.0,252
l5rt5g17,Outbound,Qualified,VirtualMeetups,N/A,Corporate Events,Closed Lost,1344.0,N/A,True,True,610.0,640
l6d6b0jq,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,360.0,operations,True,False,-1000.0,670
l6kptvj1,Inbound,Qualified,N/A,New York,Corporate Events,Closed Won,768.0,operations,True,True,377.0,378
l6pomctg,Inbound,Qualified,N/A,N/A,Educational Seminars,Closed Won,240.0,operations,True,True,4.0,155
l6x4ht8q,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Won,150.0,operations,True,True,392.0,405
l6xrczcp,Inbound,Qualified,VirtualMeetups,Indianapolis,Corporate Events,Closed Lost,240.0,financial control,True,True,613.0,613
l6yz386a,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,360.0,operations,True,False,-1000.0,517
l7awiatp,Outbound,Qualified,TradeShow,Chicago,Educational Seminars,Closed Lost,768.0,operations,True,True,639.0,555
l7y52di3,N/A,N/A,N/A,N/A,Corporate Events,Closed Lost,960.0,financial control,False,False,-1000.0,121
l7zhulpd,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Lost,0.0,operations,False,True,227.0,230
l843gkkm,Inbound,Qualified,N/A,Chicago,Corporate Events,Closed Lost,200.0,operations,False,True,328.0,341
l8eo1k8i,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Won,768.0,N/A,True,True,504.0,396
l8frrzph,Inbound,Qualified,FB Campaign,N/A,Educational Seminars,Closed Won,360.0,operations,True,True,369.0,653
l8gw4cki,Inbound,Qualified,N/A,N/A,Educational Seminars,Closed Lost,1008.0,quality of delivery,True,True,94.0,155
l8naiehs,Inbound,Qualified,N/A,Chicago,Corporate Events,Checkbox,1344.0,quality of delivery,True,True,421.0,452
l8td1uxt,Inbound,Qualified,VirtualMeetups,Columbus,Corporate Events,Closed Won,324.0,operations,True,True,719.0,719
l8uzylod,Inbound,Qualified,N/A,Austin,Corporate Events,Checkbox,600.0,financial control,True,True,491.0,491
l8x4jc6j,Outbound,Qualified,VirtualMeetups,N/A,Corporate Events,Closed Lost,240.0,operations,True,True,700.0,553
l9f4qvd4,Inbound,Qualified,N/A,Columbus,Corporate Events,Closed Lost,240.0,operations,False,True,480.0,541
l9ocfdcq,N/A,N/A,N/A,N/A,Sports Events,Closed Lost,360.0,operations,True,False,-1000.0,317
l9vrgaoi,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Won,240.0,operations,True,True,575.0,575
